XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
252027.18229781,3364822.26845559,2906,2893,1453,27.3909149141371
252027.18229781,3364822.26845559,2906,2922,1462,31.2555600610134
252027.18229781,3364822.26845559,2906,3034,1517,205.249229602175
251799.51575710,3364824.27849500,2908,2868,1454,52.1820923928204
251799.51575710,3364824.27849500,2908,2851,1455,71.275364656262
251799.51575710,3364824.27849500,2908,3000,1500,121.0057290029
223765.32408625,3364830.62405188,2912,2855,1456,374.657886676728
223765.32408625,3364830.62405188,2912,3051,28181,60.9065174437415
252707.80351613,3364833.55903380,2914,2884,1457,33.7331736307094
252707.80351613,3364833.55903380,2914,3119,28183,339.767484268511
225134.02419226,3364833.98292470,2916,2796,1458,417.531744411344
225134.02419226,3364833.98292470,2916,3290,1645,644.621877718407
225134.02419226,3364833.98292470,2916,3308,1654,656.71794228568
247160.78540977,3364835.90369871,2918,2758,1459,222.597130243997
247160.78540977,3364835.90369871,2918,2887,1460,116.541795867816
247160.78540977,3364835.90369871,2918,2940,1471,84.0769838673511
247160.78540977,3364835.90369871,2918,3023,1512,143.75379362631
251999.07700920,3364835.94335181,2922,2826,1461,142.512328211428
251999.07700920,3364835.94335181,2922,2906,1462,31.2555600610134
251999.07700920,3364835.94335181,2922,2967,1485,76.0674278497776
223757.09269710,3364837.17972658,2925,2737,1463,523.2245769342
223757.09269710,3364837.17972658,2925,3064,28182,57.9787852309979
262401.12462949,3364839.56313439,2928,2685,1464,326.925907580318
262401.12462949,3364839.56313439,2928,2753,1465,813.846565165105
262401.12462949,3364839.56313439,2928,2986,1494,292.498089323357
227885.17817831,3364839.83925763,2932,2866,1466,84.3646625780037
227885.17817831,3364839.83925763,2932,2962,1481,28.329093926235
216219.70980296,3364844.17454441,2936,2712,1468,767.312849694454
216219.70980296,3364844.17454441,2936,2704,1469,778.832902527916
216219.70980296,3364844.17454441,2936,2954,1477,15.4394506071476
247077.28785954,3364844.92274902,2940,2746,1470,241.821436112096
247077.28785954,3364844.92274902,2940,2918,1471,84.0769838673511
247077.28785954,3364844.92274902,2940,2943,1473,47.9591112353557
247029.37778514,3364847.09095608,2943,2745,1472,237.952711781138
247029.37778514,3364847.09095608,2943,2940,1473,47.9591112353557
247029.37778514,3364847.09095608,2943,2948,1475,54.4312906822443
247029.37778514,3364847.09095608,2943,3027,1514,136.334156392702
246975.00225063,3364849.55401360,2948,2750,1474,237.238610147692
246975.00225063,3364849.55401360,2948,2943,1475,54.4312906822443
246975.00225063,3364849.55401360,2948,3046,1523,156.243509438076
235452.17931012,3364852.37141128,2951,2765,1476,229.291413112023
216230.85207465,3364854.56952224,2954,2936,1477,15.4394506071476
216230.85207465,3364854.56952224,2954,2960,1480,175.331779910008
216230.85207465,3364854.56952224,2954,2731,1483,881.327712117711
251148.67926309,3364854.59331052,2955,2956,1478,144.587940615216
251148.67926309,3364854.59331052,2955,2874,1479,79.282047681438
251148.67926309,3364854.59331052,2955,3021,1511,132.828179537952
251103.85553209,3364747.43057906,2956,2955,1478,144.587940615216
216071.46480580,3364802.74846739,2960,2954,1480,175.331779910008
227907.10638767,3364857.77500955,2962,2932,1481,28.329093926235
227907.10638767,3364857.77500955,2962,2492,1482,1201.60753521047
227907.10638767,3364857.77500955,2962,2978,1489,34.3378333901996
227907.10638767,3364857.77500955,2962,3031,1516,199.915575109155
251930.67328966,3364869.21773735,2967,2857,1484,116.123258277809
251930.67328966,3364869.21773735,2967,2922,1485,76.0674278497776
251930.67328966,3364869.21773735,2967,3000,1501,67.6685858284048
251930.67328966,3364869.21773735,2967,3041,1521,173.117187435586
256531.51503708,3364869.86352398,2971,3398,1699,765.577138501323
239522.56504305,3363052.32779641,2973,2974,1487,1819.09211054658
239563.72974832,3364870.95408394,2974,2973,1487,1819.09211054658
239563.72974832,3364870.95408394,2974,2976,1488,1254.75773387174
239563.72974832,3364870.95408394,2974,2991,1497,1225.80520907328
239563.72974832,3364870.95408394,2974,3350,1675,537.362293872262
240814.11655237,3364829.68921771,2976,2974,1488,1254.75773387174
227933.68903282,3364879.51091944,2978,2962,1489,34.3378333901996
227933.68903282,3364879.51091944,2978,3264,1632,694.82441935514
221602.06685995,3364882.18674104,2979,2535,1490,722.717499933068
221602.06685995,3364882.18674104,2979,3035,1519,283.368273318371
221602.06685995,3364882.18674104,2979,3163,1582,285.432177959655
252774.76129668,3364882.95211299,2981,2861,1491,228.275086853898
252774.76129668,3364882.95211299,2981,2898,1492,70.7358612450158
252774.76129668,3364882.95211299,2981,3869,1935,2131.33166906318
262113.22763619,3364885.03375279,2986,2619,1493,624.879921288946
262113.22763619,3364885.03375279,2986,2928,1494,292.498089323357
262113.22763619,3364885.03375279,2986,2996,1499,438.897615596448
265014.41681212,3364886.99581249,2990,2520,1495,1777.36339623099
238338.24758676,3364899.09448705,2991,2420,1496,978.405408441394
238338.24758676,3364899.09448705,2991,2974,1497,1225.80520907328
238338.24758676,3364899.09448705,2991,3003,1502,854.898284924315
238338.24758676,3364899.09448705,2991,3277,1639,428.634675847583
261681.09446225,3364913.65143285,2996,2666,1498,442.604578095125
261681.09446225,3364913.65143285,2996,2986,1499,438.897615596448
261681.09446225,3364913.65143285,2996,3320,1661,1221.20001623605
251880.28384489,3364914.38344739,3000,2908,1500,121.0057290029
251880.28384489,3364914.38344739,3000,2967,1501,67.6685858284048
251880.28384489,3364914.38344739,3000,3129,1566,231.866181687034
237483.58621991,3364919.16999741,3003,2991,1502,854.898284924315
237483.58621991,3364919.16999741,3003,3007,1504,734.779645370009
237483.58621991,3364919.16999741,3003,3301,1651,433.864463692814
235219.12721208,3364918.32951677,3005,2824,1503,836.212743159174
235219.12721208,3364918.32951677,3005,3016,1509,339.548036223127
235219.12721208,3364918.32951677,3005,3030,1515,74.9584832875179
236748.98836973,3364935.50713518,3007,3003,1504,734.779645370009
236748.98836973,3364935.50713518,3007,3011,1507,639.441378828739
236748.98836973,3364935.50713518,3007,3316,1658,436.381288647908
251586.91632626,3364944.08747148,3010,2814,1505,314.514407265624
251586.91632626,3364944.08747148,3010,3090,1546,148.943432929228
251586.91632626,3364944.08747148,3010,3129,1565,271.609694468005
236109.63182128,3364944.16845810,3011,2848,1506,189.704074927771
236109.63182128,3364944.16845810,3011,3007,1507,639.441378828739
236109.63182128,3364944.16845810,3011,3323,1662,447.422018530008
234907.61086042,3364950.31494524,3016,2836,1508,219.056773659462
234907.61086042,3364950.31494524,3016,3005,1509,339.548036223127
234907.61086042,3364950.31494524,3016,3208,1605,457.762569529592
234907.61086042,3364950.31494524,3016,3236,1618,357.586009111352
247275.89998220,3364971.54908136,3019,2887,1510,162.558864834698
251192.54062997,3364974.36855879,3021,2955,1511,132.828179537952
251192.54062997,3364974.36855879,3021,3075,1538,140.652420170336
251192.54062997,3364974.36855879,3021,3271,1636,399.863337824691
247182.22847604,3364975.17960579,3023,2918,1512,143.75379362631
223648.65775383,3364975.24383822,3026,2778,1513,516.809461496038
223648.65775383,3364975.24383822,3026,3061,1531,273.83212222391
223648.65775383,3364975.24383822,3026,3276,1638,656.398293950023
247036.10359476,3364983.25910832,3027,2943,1514,136.334156392702
235248.10293865,3364985.72114050,3030,3005,1515,74.9584832875179
227755.77818334,3364988.41195588,3031,2962,1516,199.915575109155
252139.29982247,3364991.76112995,3034,2906,1517,205.249229602175
252139.29982247,3364991.76112995,3034,3041,1522,98.4606224741417
252139.29982247,3364991.76112995,3034,3068,1534,43.4722077214218
221377.93031113,3364995.76557115,3035,3036,1518,29.068461282403
221377.93031113,3364995.76557115,3035,2979,1519,283.368273318371
221377.93031113,3364995.76557115,3035,3059,1530,23.9702964691629
221377.93031113,3364995.76557115,3035,3069,1535,39.6712593350166
221358.14529048,3364974.46936492,3036,3035,1518,29.068461282403
252041.40380502,3365002.29032488,3041,2967,1521,173.117187435586
252041.40380502,3365002.29032488,3041,3034,1522,98.4606224741417
252041.40380502,3365002.29032488,3041,3149,1576,216.827943050974
246982.53781899,3365005.61569837,3046,2948,1523,156.243509438076
246982.53781899,3365005.61569837,3046,3056,1528,166.533065368978
246982.53781899,3365005.61569837,3046,3168,1584,167.104445205871
258306.60880195,3364315.05613982,3047,3048,1524,849.650289335932
258656.13804482,3365005.77961127,3048,3047,1524,849.650289335932
258656.13804482,3365005.77961127,3048,2806,1525,1050.09770585531
258656.13804482,3365005.77961127,3048,3137,1570,519.893412772959
258656.13804482,3365005.77961127,3048,3248,1624,331.699347253801
223801.18551782,3364879.85373392,3051,3052,1526,172.954494322967
223801.18551782,3364879.85373392,3051,2912,28181,60.9065174437415
223915.15876314,3365009.87248737,3052,3051,1526,172.954494322967
223915.15876314,3365009.87248737,3052,2778,1527,422.154848786222
223915.15876314,3365009.87248737,3052,3262,1631,371.65691858806
246816.07348453,3365010.39975668,3056,3046,1528,166.533065368978
246816.07348453,3365010.39975668,3056,3066,1533,232.455951238575
246816.07348453,3365010.39975668,3056,3169,1585,169.305039238013
251440.86380718,3365012.83916757,3058,2876,1529,324.794552606932
251440.86380718,3365012.83916757,3058,3090,1545,64.9818048085052
251440.86380718,3365012.83916757,3058,3103,1553,91.2991652738183
221393.15167268,3365014.28273252,3059,3035,1530,23.9702964691629
223905.63719168,3365014.86306236,3061,3026,1531,273.83212222391
223905.63719168,3365014.86306236,3061,3064,1532,173.88416781507
223905.63719168,3365014.86306236,3061,3311,1656,405.592484813412
223791.66426608,3364883.72375042,3064,3061,1532,173.88416781507
223791.66426608,3364883.72375042,3064,2925,28182,57.9787852309979
246583.89553351,3365021.76498123,3066,3056,1533,232.455951238575
246583.89553351,3365021.76498123,3066,3072,1536,299.981016098093
246583.89553351,3365021.76498123,3066,3179,1590,167.66316917056
252161.49946638,3365029.10362712,3068,3034,1534,43.4722077214218
252161.49946638,3365029.10362712,3068,3084,1542,109.484430463748
252161.49946638,3365029.10362712,3068,3094,1547,37.4939512792354
221365.70218760,3365032.12884147,3069,3035,1535,39.6712593350166
221365.70218760,3365032.12884147,3069,3353,1678,723.885403640246
246284.27363809,3365036.43910142,3072,3066,1536,299.981016098093
223438.56015684,3365037.33797711,3074,2564,1537,942.55343037415
223438.56015684,3365037.33797711,3074,3381,28184,90.2628055954419
251313.66868589,3365041.54920789,3075,3021,1538,140.652420170336
251313.66868589,3365041.54920789,3075,3103,1552,79.4103624752933
251313.66868589,3365041.54920789,3075,3162,1581,118.833062013484
223423.54789870,3365043.15654754,3077,2567,1539,938.783930588853
223423.54789870,3365043.15654754,3077,3624,28185,95.075405510583
227718.89139130,3365047.66223748,3080,2892,1540,375.272000072342
227718.89139130,3365047.66223748,3080,3128,1564,491.524832549696
227718.89139130,3365047.66223748,3080,3186,1593,226.952193582887
260015.10906366,3365053.08092035,3082,2690,1541,551.399183127804
260015.10906366,3365053.08092035,3082,3218,1609,404.871406394962
260015.10906366,3365053.08092035,3082,3373,1714,587.135803891501
252055.22217181,3365055.40908609,3084,3068,1542,109.484430463748
224450.43532339,3365055.67986284,3085,2841,1543,332.548089813276
224450.43532339,3365055.67986284,3085,2793,1544,426.500810402291
224450.43532339,3365055.67986284,3085,3343,1672,399.664196240247
251489.08595579,3365056.39670814,3090,3058,1545,64.9818048085052
251489.08595579,3365056.39670814,3090,3010,1546,148.943432929228
251489.08595579,3365056.39670814,3090,3222,1611,263.851188482157
252177.24778092,3365062.71072059,3094,3068,1547,37.4939512792354
252177.24778092,3365062.71072059,3094,3096,1548,75.1800541418976
252177.24778092,3365062.71072059,3094,3148,1574,90.2406495456336
252251.93266785,3365071.32513905,3096,3094,1548,75.1800541418976
252251.93266785,3365071.32513905,3096,3097,1549,54.7869390298797
252251.93266785,3365071.32513905,3096,3148,1577,143.072581947773
252306.60541364,3365074.86061012,3097,3096,1549,54.7869390298797
252306.60541364,3365074.86061012,3097,3099,1550,79.3259892263422
252306.60541364,3365074.86061012,3097,3101,1551,62.2472664799594
252306.60541364,3365074.86061012,3097,3144,1572,71.3682983993437
252325.15385750,3364999.63977757,3099,3097,1550,79.3259892263422
252368.67172822,3365079.60347616,3101,3097,1551,62.2472664799594
251381.31383964,3365082.04421757,3103,3075,1552,79.4103624752933
251381.31383964,3365082.04421757,3103,3058,1553,91.2991652738183
251381.31383964,3365082.04421757,3103,3133,1567,53.4860587927696
234239.53815417,3365082.37961731,3107,3108,1554,318.806543087829
234239.53815417,3365082.37961731,3107,3142,1571,280.294754700876
234239.53815417,3365082.37961731,3107,3146,1608,618.032834059105
234409.41454648,3364853.53416365,3108,3107,1554,318.806543087829
234409.41454648,3364853.53416365,3108,2853,28180,104.063346504737
234331.77980380,3364359.53186643,3109,3110,1555,767.790947657242
234331.77980380,3364359.53186643,3109,2518,28175,140.011830964926
234539.41718792,3365098.24255415,3110,3109,1555,767.790947657242
234539.41718792,3365098.24255415,3110,3331,28186,16.689001142827
252395.60388681,3365101.41969498,3111,3112,1556,105.382109819331
252395.60388681,3365101.41969498,3111,3120,1563,56.7171061614491
252395.60388681,3365101.41969498,3111,3173,1587,83.4935566177003
252412.16890410,3364997.34765612,3112,3111,1556,105.382109819331
252412.16890410,3364997.34765612,3112,3135,1568,201.627274232334
234522.73790676,3365104.88478189,3113,3114,1557,769.509686494132
234522.73790676,3365104.88478189,3113,3346,28187,15.8601126575909
234317.81452354,3364363.52301908,3114,3113,1557,769.509686494132
234317.81452354,3364363.52301908,3114,2527,28176,139.246204388196
233696.57033530,3365109.16437075,3115,3116,1558,217.211357115168
233696.57033530,3365109.16437075,3115,2583,1559,853.952395218223
233696.57033530,3365109.16437075,3115,3146,1573,39.4193622939549
233540.37618817,3365086.66316613,3116,3115,1558,217.211357115168
233540.37618817,3365086.66316613,3116,3191,1597,225.211355037176
233540.37618817,3365086.66316613,3116,3146,1603,285.58409881144
252471.93687411,3365078.11755553,3119,3120,1560,50.679951070047
252471.93687411,3365078.11755553,3119,2914,28183,339.767484268511
252437.06865578,3365114.89614701,3120,3119,1560,50.679951070047
252437.06865578,3365114.89614701,3120,3111,1563,56.7171061614491
252437.06865578,3365114.89614701,3120,3157,1579,55.0843283882958
252437.06865578,3365114.89614701,3120,3173,1588,92.3843372126806
213112.79109116,3365118.56199008,3121,2821,1561,468.594204377982
213112.79109116,3365118.56199008,3121,2657,1562,1085.75444766195
213112.79109116,3365118.56199008,3121,3429,1715,415.460432289383
228061.47516685,3365124.42243159,3128,3080,1564,491.524832549696
228061.47516685,3365124.42243159,3128,3186,1602,202.786015891099
228061.47516685,3365124.42243159,3128,3336,1668,429.337163350661
251789.99029843,3365124.45594975,3129,3010,1565,271.609694468005
251789.99029843,3365124.45594975,3129,3000,1566,231.866181687034
251789.99029843,3365124.45594975,3129,3149,1575,130.554955659278
251789.99029843,3365124.45594975,3129,3156,1578,44.3999531855007
251413.76056830,3365124.56442788,3133,3103,1567,53.4860587927696
251413.76056830,3365124.56442788,3133,3259,1630,212.280260203796
251413.76056830,3365124.56442788,3133,3358,1679,535.58357101778
252561.47950071,3365132.84107634,3135,3112,1568,201.627274232334
252561.47950071,3365132.84107634,3135,3157,1580,113.587307723986
252561.47950071,3365132.84107634,3135,3561,1781,852.466034855523
258152.58360902,3365134.97759374,3137,3138,1569,439.713801722534
258152.58360902,3365134.97759374,3137,3048,1570,519.893412772959
258152.58360902,3365134.97759374,3137,3197,1600,450.197676521695
258152.58360902,3365134.97759374,3137,3453,1727,526.693407667842
258053.70486679,3364723.96975309,3138,3137,1569,439.713801722534
234494.34309862,3365137.89603664,3142,3107,1571,280.294754700876
234494.34309862,3365137.89603664,3142,3184,1592,59.7170049728942
234494.34309862,3365137.89603664,3142,3208,1604,198.020898356999
252329.09636831,3365142.33572773,3144,3097,1572,71.3682983993437
233710.34967581,3365143.97429489,3146,3115,1573,39.4193622939549
233710.34967581,3365143.97429489,3146,3116,1603,285.58409881144
233710.34967581,3365143.97429489,3146,3107,1608,618.032834059105
252165.78075272,3365150.28313920,3148,3094,1574,90.2406495456336
252165.78075272,3365150.28313920,3148,3096,1577,143.072581947773
252165.78075272,3365150.28313920,3148,3202,1601,67.9070115634336
251917.06183993,3365154.41291534,3149,3129,1575,130.554955659278
251917.06183993,3365154.41291534,3149,3041,1576,216.827943050974
251917.06183993,3365154.41291534,3149,3244,1622,191.115887368249
251759.13903604,3365156.38642816,3156,3129,1578,44.3999531855007
251759.13903604,3365156.38642816,3156,3222,1612,106.861906929312
251759.13903604,3365156.38642816,3156,3238,1619,180.090849281034
252450.52202142,3365157.14157564,3157,3120,1579,55.0843283882958
252450.52202142,3365157.14157564,3157,3135,1580,113.587307723986
252450.52202142,3365157.14157564,3157,3173,1589,80.9118955575408
251287.47029489,3365157.45840052,3162,3075,1581,118.833062013484
251287.47029489,3365157.45840052,3162,3226,1613,82.9163004377422
251287.47029489,3365157.45840052,3162,3232,1617,208.389271557007
221601.56406588,3365166.56011663,3163,2979,1582,285.432177959655
221601.56406588,3365166.56011663,3163,2880,1583,649.322888627128
221601.56406588,3365166.56011663,3163,3190,1595,54.9923008112931
246990.60472188,3365172.52531668,3168,3046,1584,167.104445205871
246990.60472188,3365172.52531668,3168,3169,1586,165.941541321378
246990.60472188,3365172.52531668,3168,3258,1629,145.216587358077
246824.80895168,3365179.47928805,3169,3056,1585,169.305039238013
246824.80895168,3365179.47928805,3169,3168,1586,165.941541321378
246824.80895168,3365179.47928805,3169,3179,1591,234.445164181584
246824.80895168,3365179.47928805,3169,3267,1634,144.202176103103
252373.50237283,3365181.93489278,3173,3111,1587,83.4935566177003
252373.50237283,3365181.93489278,3173,3120,1588,92.3843372126806
252373.50237283,3365181.93489278,3173,3157,1589,80.9118955575408
252373.50237283,3365181.93489278,3173,3254,1628,188.098733362395
246590.56937032,3365189.29527162,3179,3066,1590,167.66316917056
246590.56937032,3365189.29527162,3179,3169,1591,234.445164181584
246590.56937032,3365189.29527162,3179,3188,1594,116.198626289979
246590.56937032,3365189.29527162,3179,3279,1640,142.804867493894
234523.65596251,3365189.76791016,3184,3142,1592,59.7170049728942
234523.65596251,3365189.76791016,3184,3345,1676,279.070093447977
227894.88569096,3365190.91043598,3186,3080,1593,226.952193582887
227894.88569096,3365190.91043598,3186,3128,1602,202.786015891099
227894.88569096,3365190.91043598,3186,3370,1685,361.906903232785
246474.47281680,3365194.16466704,3188,3179,1594,116.198626289979
221556.83470477,3365198.55132484,3190,3163,1595,54.9923008112931
221556.83470477,3365198.55132484,3190,3383,1692,340.256409999898
221556.83470477,3365198.55132484,3190,3537,1770,671.301297080702
233367.51820471,3365200.51390491,3191,2671,1596,735.94045568571
233367.51820471,3365200.51390491,3191,3116,1597,225.211355037176
233367.51820471,3365200.51390491,3191,3565,1783,593.958910237357
228597.05113665,3365201.50048256,3196,2492,1598,1176.87730449738
228597.05113665,3365201.50048256,3196,3264,1633,173.579539686596
228597.05113665,3365201.50048256,3196,3360,1680,334.382074163567
257708.25817330,3365204.03544500,3197,2531,1599,1099.19900958386
257708.25817330,3365204.03544500,3197,3137,1600,450.197676521695
257708.25817330,3365204.03544500,3197,3378,1690,1057.47164147613
257708.25817330,3365204.03544500,3197,3665,1833,680.014420233452
252124.54166659,3365204.09123708,3202,3148,1601,67.9070115634336
252124.54166659,3365204.09123708,3202,3242,1621,136.312114143022
252124.54166659,3365204.09123708,3202,3254,1627,163.29648257207
234604.69208211,3365221.05089808,3208,3142,1604,198.020898356999
234604.69208211,3365221.05089808,3208,3016,1605,457.762569529592
234604.69208211,3365221.05089808,3208,3332,1667,188.287301641531
218361.54361784,3365222.00287464,3212,2581,1606,951.935367548626
218361.54361784,3365222.00287464,3212,3214,1607,408.900365820057
218361.54361784,3365222.00287464,3212,3466,1733,348.604319470835
218697.06834492,3365026.18474157,3214,3212,1607,408.900365820057
260374.58871689,3365231.94277637,3218,3082,1609,404.871406394962
260374.58871689,3365231.94277637,3218,2555,1610,1003.20055688621
260374.58871689,3365231.94277637,3218,3320,1660,262.699819734186
251684.89613747,3365233.24642517,3222,3090,1611,263.851188482157
251684.89613747,3365233.24642517,3222,3156,1612,106.861906929312
251684.89613747,3365233.24642517,3222,3364,1682,294.794173017517
251269.18354015,3365238.33304104,3226,3162,1613,82.9163004377422
251269.18354015,3365238.33304104,3226,3228,1614,20.6847757915202
251269.18354015,3365238.33304104,3226,3271,1637,95.0289470923947
251289.38351655,3365242.78510828,3228,3226,1614,20.6847757915202
251289.38351655,3365242.78510828,3228,3232,1616,103.646402380373
251289.38351655,3365242.78510828,3228,3252,1626,72.6587398565864
222058.45422442,3365264.88686122,3229,3230,1615,139.414913782296
222058.45422442,3365264.88686122,3229,3383,1693,336.22678637724
222058.45422442,3365264.88686122,3229,3572,1786,571.16256025908
222177.06521502,3365191.62055865,3230,3229,1615,139.414913782296
251390.60492353,3365265.07419747,3232,3228,1616,103.646402380373
251390.60492353,3365265.07419747,3232,3162,1617,208.389271557007
251390.60492353,3365265.07419747,3232,3296,1649,84.996777051168
235015.43772329,3365277.38944108,3236,3016,1618,357.586009111352
235015.43772329,3365277.38944108,3236,3240,1620,5.11522648987827
235015.43772329,3365277.38944108,3236,3291,1647,113.454068025506
251889.88182773,3365280.23729177,3238,3156,1619,180.090849281034
235014.98705406,3365282.18209563,3240,3236,1620,5.11522648987827
235014.98705406,3365282.18209563,3240,3291,1646,81.9632934703955
235014.98705406,3365282.18209563,3240,3314,1657,97.94708651607
252029.87505195,3365302.16888252,3242,3202,1621,136.312114143022
252029.87505195,3365302.16888252,3242,3244,1623,4.4625881025595
252029.87505195,3365302.16888252,3242,3305,1653,80.7766037186334
252026.77491077,3365305.37883848,3244,3149,1622,191.115887368249
252026.77491077,3365305.37883848,3244,3242,1623,4.4625881025595
252026.77491077,3365305.37883848,3244,3364,1683,175.788596888685
258775.28726442,3365309.16861185,3248,3048,1624,331.699347253801
258775.28726442,3365309.16861185,3248,3453,1728,443.070941511589
258775.28726442,3365309.16861185,3248,3559,1821,1230.5475870584
264757.26638067,3365313.29501183,3250,2680,1625,1897.50646820731
251275.01117254,3365314.00819586,3252,3228,1626,72.6587398565864
251275.01117254,3365314.00819586,3252,3285,1644,33.5416128328825
251275.01117254,3365314.00819586,3252,3296,1648,105.641375966793
252242.55678458,3365316.95475206,3254,3202,1627,163.29648257207
252242.55678458,3365316.95475206,3254,3173,1628,188.098733362395
252242.55678458,3365316.95475206,3254,3442,1722,312.013023633722
246997.61481905,3365317.57260477,3258,3168,1629,145.216587358077
246997.61481905,3365317.57260477,3258,3267,1635,166.663946700708
246997.61481905,3365317.57260477,3258,3432,1716,200.629617110384
251479.02046460,3365319.07174600,3259,3133,1630,212.280260203796
251479.02046460,3365319.07174600,3259,3340,1671,87.4889128167782
251479.02046460,3365319.07174600,3259,3423,1712,271.761432154169
224112.26681338,3365319.53732281,3262,3052,1631,371.65691858806
224112.26681338,3365319.53732281,3262,3478,1739,278.653088801345
224112.26681338,3365319.53732281,3262,3586,1794,481.331063762164
228470.62993824,3365320.44390268,3264,2978,1632,694.82441935514
228470.62993824,3365320.44390268,3264,3196,1633,173.579539686596
228470.62993824,3365320.44390268,3264,3330,1665,109.241963278849
228470.62993824,3365320.44390268,3264,3336,1669,109.708495363665
246831.05795285,3365323.54600029,3267,3169,1634,144.202176103103
246831.05795285,3365323.54600029,3267,3258,1635,166.663946700708
246831.05795285,3365323.54600029,3267,3279,1641,235.929827405844
251235.56268455,3365323.98460856,3271,3021,1636,399.863337824691
251235.56268455,3365323.98460856,3271,3226,1637,95.0289470923947
251235.56268455,3365323.98460856,3271,3285,1643,22.339954144116
223092.74268808,3365324.14760943,3276,3026,1638,656.398293950023
223092.74268808,3365324.14760943,3276,3508,1754,583.532921763871
223092.74268808,3365324.14760943,3276,3590,1796,821.105328557158
238351.04756295,3365327.53800252,3277,2991,1639,428.634675847583
238351.04756295,3365327.53800252,3277,3301,1652,854.302877164461
238351.04756295,3365327.53800252,3277,3523,1762,360.607587664668
246595.28044345,3365332.02240979,3279,3179,1640,142.804867493894
246595.28044345,3365332.02240979,3279,3267,1641,235.929827405844
246595.28044345,3365332.02240979,3279,3284,1642,112.705605997872
246482.64746547,3365336.06788824,3284,3279,1642,112.705605997872
251252.34386467,3365338.73132158,3285,3271,1643,22.339954144116
251252.34386467,3365338.73132158,3285,3252,1644,33.5416128328825
251252.34386467,3365338.73132158,3285,3557,1803,687.703539766076
225476.13745391,3365340.75255088,3290,2916,1645,644.621877718407
225476.13745391,3365340.75255088,3290,3328,1664,86.3286562662045
235032.43432954,3365346.92524815,3291,3240,1646,81.9632934703955
235032.43432954,3365346.92524815,3291,3236,1647,113.454068025506
251372.03806391,3365348.01829812,3296,3252,1648,105.641375966793
251372.03806391,3365348.01829812,3296,3232,1649,84.996777051168
251372.03806391,3365348.01829812,3296,3340,1670,101.525377938604
229272.37059878,3365352.21168338,3299,3300,1650,262.712563927999
229272.37059878,3365352.21168338,3299,3458,1730,351.111465555925
229487.74780002,3365201.78566326,3300,3299,1650,262.712563927999
237497.12275283,3365352.82324038,3301,3003,1651,433.864463692814
237497.12275283,3365352.82324038,3301,3277,1652,854.302877164461
237497.12275283,3365352.82324038,3301,3316,1659,707.719307513147
237497.12275283,3365352.82324038,3301,3657,1829,449.7806858313
252089.16918002,3365357.02383749,3305,3242,1653,80.7766037186334
224951.98771943,3365358.53561297,3308,2916,1654,656.71794228568
224951.98771943,3365358.53561297,3308,3310,1655,41.6465303967882
224951.98771943,3365358.53561297,3308,3343,1695,536.194109716555
224992.80334463,3365350.25803884,3310,3308,1655,41.6465303967882
224107.20303882,3365359.94227049,3311,3061,1656,405.592484813412
224107.20303882,3365359.94227049,3311,3382,1706,311.963345273868
224107.20303882,3365359.94227049,3311,3475,1738,234.756372770948
234958.14405349,3365360.67333553,3314,3240,1657,97.94708651607
236789.61750608,3365369.91534993,3316,3007,1658,436.381288647908
236789.61750608,3365369.91534993,3316,3301,1659,707.719307513147
236789.61750608,3365369.91534993,3316,3323,1663,688.242971360707
236789.61750608,3365369.91534993,3316,3686,1844,456.936244243255
260570.69989865,3365377.09845874,3320,3218,1660,262.699819734186
260570.69989865,3365377.09845874,3320,2996,1661,1221.20001623605
260570.69989865,3365377.09845874,3320,3515,1758,632.221032055642
236101.60218935,3365386.92443463,3323,3011,1662,447.422018530008
236101.60218935,3365386.92443463,3323,3316,1663,688.242971360707
236101.60218935,3365386.92443463,3323,3611,1806,379.692878001006
225548.20920704,3365388.27411749,3328,3290,1664,86.3286562662045
225548.20920704,3365388.27411749,3328,3420,1710,256.695697870706
225548.20920704,3365388.27411749,3328,3435,1719,184.788919576552
228554.21156036,3365390.78534840,3330,3264,1665,109.241963278849
228554.21156036,3365390.78534840,3330,3392,1697,107.646508926435
228554.21156036,3365390.78534840,3330,3396,1698,147.994336894811
234544.53707420,3365114.12680811,3331,3332,1666,301.846534582448
234544.53707420,3365114.12680811,3331,3110,28186,16.689001142827
234657.13938757,3365394.17950411,3332,3331,1666,301.846534582448
234657.13938757,3365394.17950411,3332,3208,1667,188.287301641531
234657.13938757,3365394.17950411,3332,3345,1674,15.6789195350791
234657.13938757,3365394.17950411,3332,7238,3619,4063.5463646001
228389.60321239,3365394.40756709,3336,3128,1668,429.337163350661
228389.60321239,3365394.40756709,3336,3264,1669,109.708495363665
228389.60321239,3365394.40756709,3336,3392,1696,150.031566267699
228389.60321239,3365394.40756709,3336,3401,1702,143.608623629833
251444.91921343,3365397.64521877,3340,3296,1670,101.525377938604
251444.91921343,3365397.64521877,3340,3259,1671,87.4889128167782
224655.18654083,3365398.91144785,3343,3085,1672,399.664196240247
224655.18654083,3365398.91144785,3343,3308,1695,536.194109716555
224655.18654083,3365398.91144785,3343,3579,1790,393.953527075683
234643.72582070,3365402.19772357,3345,3346,1673,305.211443631486
234643.72582070,3365402.19772357,3345,3332,1674,15.6789195350791
