410609.23423795 3372420.97608649,410623.70412513 3372209.28376480
414904.17495408 3372296.70082271,414915.47391089 3372423.98853836
414915.47391089 3372423.98853836,417092.38316902 3371921.00355268
400445.47171487 3371304.65505888,401236.40940083 3372425.42608018
401236.40940083 3372425.42608018,402100.30001461 3372121.18715747
416848.49934535 3372436.59649659,417052.71285337 3371951.66298388
401236.40940083 3372425.42608018,401246.30451410 3372439.95496195
401246.30451410 3372439.95496195,402980.12166161 3372097.71723610
414865.40608633 3372441.21663817,414877.36386006 3372295.40402680
414865.40608633 3372441.21663817,414915.47391089 3372423.98853836
414915.47391089 3372423.98853836,414917.15796964 3372442.87176062
414917.15796964 3372442.87176062,417052.71285337 3371951.66298388
408280.87932098 3372239.68250451,408832.81696130 3372447.16966647
408832.81696130 3372447.16966647,408843.10249694 3371675.90676944
410305.06898621 3372357.62786751,410334.52944895 3372453.98447599
410334.52944895 3372453.98447599,410382.65076453 3372320.51176590
417047.38515331 3372455.98617730,417378.21608772 3372083.52425270
417047.38515331 3372455.98617730,417220.57056190 3372342.96899469
407289.71454205 3372456.44420611,407317.96626327 3372368.97781863
414864.03980232 3372457.91830288,414865.40608633 3372441.21663817
414864.03980232 3372457.91830288,414917.15796964 3372442.87176062
417287.76823708 3372412.72155835,417345.82142274 3372464.13557352
417345.82142274 3372464.13557352,417377.80200539 3372313.85175230
407157.91848415 3372426.47267480,407289.71454205 3372456.44420611
407846.70374441 3372474.44879107,407911.02493325 3372389.28208736
417377.80200539 3372313.85175230,417453.07395835 3372474.67828331
410607.59976216 3372499.05812485,410609.23423795 3372420.97608649
410607.59976216 3372499.05812485,410637.70435960 3372201.66086716
417387.09207560 3372500.02874631,417424.71131649 3372198.98606388
417387.09207560 3372500.02874631,417394.40054923 3372518.14897568
417387.09207560 3372500.02874631,417394.40054923 3372518.14897568
416848.49934535 3372436.59649659,417011.82164820 3372518.76588859
417011.82164820 3372518.76588859,417047.38515331 3372455.98617730
417394.40054923 3372518.14897568,417401.41468743 3372530.39752544
417401.41468743 3372530.39752544,417453.07395835 3372474.67828331
417345.82142274 3372464.13557352,417369.37724351 3372544.72803448
417369.37724351 3372544.72803448,417401.41468743 3372530.39752544
417345.82142274 3372464.13557352,417369.37724351 3372544.72803448
408390.36466131 3372399.13019780,408778.36519576 3372546.98822342
408778.36519576 3372546.98822342,408832.81696130 3372447.16966647
410334.52944895 3372453.98447599,410367.03800008 3372560.31291602
396684.31783911 3372568.47039885,396934.93718336 3371432.51267840
417011.82164820 3372518.76588859,417063.36407129 3372583.51665618
417364.59324044 3372587.04570096,417369.37724351 3372544.72803448
417364.59324044 3372587.04570096,417492.40148675 3372499.99141132
413067.22917164 3372589.68084483,413582.50413349 3372359.94412236
412879.30997654 3372604.03475998,413067.22917164 3372589.68084483
414899.86595995 3372515.71169338,414907.65626700 3372615.46366126
414907.65626700 3372615.46366126,414917.15796964 3372442.87176062
414864.03980232 3372457.91830288,414878.84047228 3372616.69845428
414876.59930246 3372514.65308152,414878.84047228 3372616.69845428
417063.36407129 3372583.51665618,417354.10106080 3372624.72991611
417354.10106080 3372624.72991611,417364.59324044 3372587.04570096
417354.10106080 3372624.72991611,417473.01285245 3372630.00818404
410367.03800008 3372560.31291602,410473.45699411 3372647.54724774
410473.45699411 3372647.54724774,410609.23423795 3372420.97608649
351968.41333621 3372661.48730928,352340.16330191 3371909.02481945
414125.36345726 3372665.04497731,414864.03980232 3372457.91830288
417336.75422807 3372671.06673668,417354.10106080 3372624.72991611
417106.50850587 3372674.83107027,417336.75422807 3372671.06673668
351809.42192915 3372691.08799192,352571.83528331 3369225.20158951
351809.42192915 3372691.08799192,351968.41333621 3372661.48730928
351798.67423953 3372691.51688966,352554.22909601 3369220.20835576
351798.67423953 3372691.51688966,351809.42192915 3372691.08799192
412227.92495699 3372184.63180625,412299.35978742 3372696.75508900
417326.53914479 3372697.23375633,417336.75422807 3372671.06673668
410473.45699411 3372647.54724774,410540.17822033 3372700.15463736
410540.17822033 3372700.15463736,410607.59976216 3372499.05812485
417106.50850587 3372674.83107027,417319.96151493 3372710.74963379
417319.96151493 3372710.74963379,417326.53914479 3372697.23375633
417304.69272066 3372741.31080271,417319.96151493 3372710.74963379
417304.69272066 3372741.31080271,417326.53914479 3372697.23375633
417126.95230036 3372722.33118413,417297.43511631 3372755.02029312
417297.43511631 3372755.02029312,417304.69272066 3372741.31080271
417272.29309703 3372816.24562571,417297.43511631 3372755.02029312
416703.04098555 3372818.20038898,416848.49934535 3372436.59649659
417272.29309703 3372816.24562571,417432.78726112 3372820.67411717
437860.29387045 3372834.68009695,437884.93018664 3372828.89796863
437860.29387045 3372834.68009695,437884.93018664 3372828.89796863
407165.22123557 3372843.14998137,407289.71454205 3372456.44420611
349217.96750937 3372432.40333080,349417.41883501 3372855.82439716
352340.16330191 3371909.02481945,354611.02816765 3372571.41674012
349225.92265647 3372421.68359255,349431.49698220 3372857.34714151
417268.84004313 3372860.58137578,417272.29309703 3372816.24562571
417268.84004313 3372860.58137578,417272.29309703 3372816.24562571
412299.35978742 3372696.75508900,412639.91663510 3372865.51497645
412639.91663510 3372865.51497645,412879.30997654 3372604.03475998
417268.84004313 3372860.58137578,417433.13651301 3372866.52135232
416913.60523050 3372731.61165645,416929.40307827 3372884.19076596
437445.21326836 3372596.58933492,437860.29387045 3372834.68009695
402980.12166161 3372097.71723610,403000.88395156 3372896.72998825
403000.88395156 3372896.72998825,403263.36649977 3372898.40740602
403263.36649977 3372898.40740602,403947.97853257 3372101.85639790
403000.88395156 3372896.72998825,403001.74686348 3372913.77955822
426226.72579039 3372074.92837348,426864.61437424 3372916.59764300
403001.74686348 3372913.77955822,403269.15301169 3372917.57429413
403263.36649977 3372898.40740602,403269.15301169 3372917.57429413
402566.97375949 3372927.42144283,403000.88395156 3372896.72998825
402566.97375949 3372927.42144283,403001.74686348 3372913.77955822
413067.22917164 3372589.68084483,413195.55046222 3372927.94793065
413195.55046222 3372927.94793065,414865.40608633 3372441.21663817
416313.69698355 3372930.94256070,416703.04098555 3372818.20038898
407130.60858634 3372950.84286471,407165.22123557 3372843.14998137
413157.34052768 3372960.59426718,414125.36345726 3372665.04497731
410540.17822033 3372700.15463736,410597.81075638 3372966.69767604
410597.81075638 3372966.69767604,410607.59976216 3372499.05812485
351824.20356929 3372971.93806812,351968.41333621 3372661.48730928
351754.96511838 3372975.79673886,351809.42192915 3372691.08799192
351754.96511838 3372975.79673886,351824.20356929 3372971.93806812
351744.01699121 3372976.40687987,351798.67423953 3372691.51688966
351744.01699121 3372976.40687987,351754.96511838 3372975.79673886
351670.78247380 3372980.48825208,351744.01699121 3372976.40687987
407911.02493325 3372389.28208736,408540.88595543 3372982.08619593
408540.88595543 3372982.08619593,408778.36519576 3372546.98822342
407130.60858634 3372950.84286471,407225.65969069 3372985.96062455
407165.22123557 3372843.14998137,407225.65969069 3372985.96062455
437860.29387045 3372834.68009695,437885.84647322 3372990.89442029
351474.36943965 3372994.20800145,351798.67423953 3372691.51688966
351474.36943965 3372994.20800145,351670.78247380 3372980.48825208
426410.54324343 3372887.39852663,426657.13057250 3372994.85768413
426657.13057250 3372994.85768413,426864.61437424 3372916.59764300
399904.26528026 3372997.31527098,400032.06184555 3372895.70848581
417268.84004313 3372860.58137578,417279.67835264 3373000.37582176
437885.84647322 3372990.89442029,438099.40442403 3373008.20094081
437884.93018664 3372828.89796863,438099.40442403 3373008.20094081
438099.40442403 3373008.20094081,438105.90666129 3373009.25320470
437884.93018664 3372828.89796863,438105.90666129 3373009.25320470
416929.40307827 3372884.19076596,416968.75107197 3373009.92401050
416968.75107197 3373009.92401050,417056.55117517 3373010.29352096
417056.55117517 3373010.29352096,417109.34241486 3373015.26484803
417063.36407129 3372583.51665618,417109.34241486 3373015.26484803
437993.81073194 3373002.22296259,438100.46379506 3373019.48343458
438099.40442403 3373008.20094081,438100.46379506 3373019.48343458
438100.46379506 3373019.48343458,438106.89928116 3373020.52493798
438105.90666129 3373009.25320470,438106.89928116 3373020.52493798
417103.77740097 3373026.83362477,417109.34241486 3373015.26484803
426589.39792460 3373029.12934456,426657.13057250 3372994.85768413
417103.77740097 3373026.83362477,417235.44126290 3373038.38429897
437754.46880230 3373042.39423808,437993.81073194 3373002.22296259
403269.15301169 3372917.57429413,403530.82745057 3373046.40241025
403263.36649977 3372898.40740602,403530.82745057 3373046.40241025
417056.55117517 3373010.29352096,417093.31315759 3373049.16812670
417093.31315759 3373049.16812670,417103.77740097 3373026.83362477
438105.90666129 3373009.25320470,438355.74767301 3373049.68523820
437860.29387045 3372834.68009695,438355.74767301 3373049.68523820
410540.17822033 3372700.15463736,410595.93836258 3373056.14551327
410595.93836258 3373056.14551327,410597.81075638 3372966.69767604
403525.39260776 3373072.07547915,403530.82745057 3373046.40241025
429561.84253072 3372157.22951900,430100.69023044 3373063.72692951
424286.41023477 3373085.92382779,424495.93159239 3370336.08361986
424286.41023477 3373085.92382779,426226.72579039 3372074.92837348
403475.36959007 3373087.89347203,403525.39260776 3373072.07547915
412639.91663510 3372865.51497645,412647.10506382 3373092.85877738
412647.10506382 3373092.85877738,413195.55046222 3372927.94793065
406705.92685680 3371578.97356674,406990.37508342 3373094.73077841
406990.37508342 3373094.73077841,407130.60858634 3372950.84286471
403449.92745171 3373095.94493511,403475.36959007 3373087.89347203
437519.89098634 3373099.55478841,437885.84647322 3372990.89442029
403410.82626409 3373108.31877071,403449.92745171 3373095.94493511
437523.95229429 3373109.79363605,437754.46880230 3373042.39423808
403367.20720653 3373122.11845064,403410.82626409 3373108.31877071
437993.81073194 3373002.22296259,438100.46379506 3373019.48343458
420007.38086444 3373140.92263134,420271.68632251 3372378.59522725
437754.46880230 3373042.39423808,438106.89928116 3373020.52493798
403269.15301169 3372917.57429413,403284.42025388 3373148.30429068
403284.42025388 3373148.30429068,403367.20720653 3373122.11845064
406043.39847840 3370914.62395648,406878.59871944 3373164.12954091
403240.46566805 3373164.26874114,403284.42025388 3373148.30429068
402662.80147677 3373104.86976806,402787.85849611 3373169.34982034
408540.88595543 3372982.08619593,408788.98881214 3373170.61477198
416923.64938221 3373171.65888301,416968.75107197 3373009.92401050
413157.34052768 3372960.59426718,413581.84423296 3373183.74901172
408770.79501912 3373189.47629294,408788.98881214 3373170.61477198
416923.64938221 3373171.65888301,416929.40307827 3372884.19076596
408769.98884369 3373204.31235598,408770.79501912 3373189.47629294
406990.37508342 3373094.73077841,407025.02831964 3373214.65318429
351711.80616397 3373215.33114245,351754.96511838 3372975.79673886
351711.80616397 3373215.33114245,351824.20356929 3372971.93806812
402787.85849611 3373169.34982034,402864.65856671 3373215.36653610
406291.44264950 3371362.42354928,406911.33483683 3373218.30021503
396934.93718336 3371432.51267840,397474.44401652 3373219.13279776
411968.67855752 3373225.21589474,412299.35978742 3372696.75508900
411968.67855752 3373225.21589474,412647.10506382 3373092.85877738
402674.86019118 3373227.00003453,402787.85849611 3373169.34982034
408769.98884369 3373204.31235598,408771.32402408 3373228.37375470
406878.59871944 3373164.12954091,406893.57646714 3373230.48915314
403233.02154768 3373231.43384936,403240.46566805 3373164.26874114
403233.02154768 3373231.43384936,403242.77006027 3373232.07831189
403240.46566805 3373164.26874114,403242.77006027 3373232.07831189
403242.77006027 3373232.07831189,403294.20182337 3373235.47625908
410597.81075638 3372966.69767604,410639.24390884 3373238.98399812
410639.24390884 3373238.98399812,410659.72207577 3372189.67258247
403294.20182337 3373235.47625908,403364.06428058 3373238.99825731
403364.06428058 3373238.99825731,403367.20720653 3373122.11845064
403364.06428058 3373238.99825731,403407.01947206 3373240.15590424
403407.01947206 3373240.15590424,403410.82626409 3373108.31877071
403407.01947206 3373240.15590424,403422.02588712 3373240.55416527
407101.19598750 3373240.68841143,407225.65969069 3372985.96062455
407101.19598750 3373240.68841143,408770.79501912 3373189.47629294
403422.02588712 3373240.55416527,403445.65416683 3373241.19704591
403445.65416683 3373241.19704591,403449.92745171 3373095.94493511
403445.65416683 3373241.19704591,403466.81486813 3373241.76220713
403466.81486813 3373241.76220713,403475.36959007 3373087.89347203
403466.81486813 3373241.76220713,403492.92011308 3373242.46071110
403492.92011308 3373242.46071110,403525.39260776 3373072.07547915
406911.33483683 3373218.30021503,406959.52628214 3373244.74539349
406959.52628214 3373244.74539349,407101.19598750 3373240.68841143
406911.33483683 3373218.30021503,406917.57142119 3373245.94363844
406917.57142119 3373245.94363844,406959.52628214 3373244.74539349
406893.57646714 3373230.48915314,406897.18868340 3373246.49555493
406897.18868340 3373246.49555493,406917.57142119 3373245.94363844
406858.89895254 3373248.11296737,406893.57646714 3373230.48915314
406858.89895254 3373248.11296737,406897.18868340 3373246.49555493
406823.91855249 3373249.59058899,406878.59871944 3373164.12954091
406823.91855249 3373249.59058899,406858.89895254 3373248.11296737
405198.21940316 3371860.47536382,405586.39581051 3373254.05631679
405586.39581051 3373254.05631679,405605.53863712 3373254.41047826
405217.95090602 3371854.30681661,405605.53863712 3373254.41047826
402674.86019118 3373227.00003453,402688.88116471 3373258.74992305
402608.96896751 3373260.62043560,402674.86019118 3373227.00003453
402842.10722146 3373260.98834078,402864.65856671 3373215.36653610
406945.91929423 3373261.95929233,406959.52628214 3373244.74539349
406945.91929423 3373261.95929233,408769.98884369 3373204.31235598
405586.39581051 3373254.05631679,405587.62229086 3373262.62408733
405587.62229086 3373262.62408733,405606.96772058 3373263.09840181
405605.53863712 3373254.41047826,405606.96772058 3373263.09840181
406917.57142119 3373245.94363844,406921.69420565 3373263.28673292
406921.69420565 3373263.28673292,406945.91929423 3373261.95929233
406897.18868340 3373246.49555493,406901.37678178 3373263.61641705
406901.37678178 3373263.61641705,406921.69420565 3373263.28673292
406807.56898584 3373264.66651535,406823.91855249 3373249.59058899
406807.56898584 3373264.66651535,406866.27546810 3373264.82683871
406858.89895254 3373248.11296737,406866.27546810 3373264.82683871
406866.27546810 3373264.82683871,406901.37678178 3373263.61641705
405605.53863712 3373254.41047826,406823.91855249 3373249.59058899
369306.16132068 3373265.76546896,372883.92048707 3371380.36671701
403043.63918265 3373265.94432249,403240.46566805 3373164.26874114
408769.98884369 3373204.31235598,409630.67796849 3373268.08877874
402688.88116471 3373258.74992305,402765.24226556 3373274.04675838
403293.81453430 3373275.97829769,403294.20182337 3373235.47625908
403293.81453430 3373275.97829769,403363.01983231 3373277.95447494
403363.01983231 3373277.95447494,403364.06428058 3373238.99825731
405606.96772058 3373263.09840181,406807.56898584 3373264.66651535
403363.01983231 3373277.95447494,403420.38070745 3373279.98122454
403420.38070745 3373279.98122454,403422.02588712 3373240.55416527
407037.18618570 3373282.48906275,408771.32402408 3373228.37375470
402748.93398798 3373282.60537374,402765.24226556 3373274.04675838
405587.62229086 3373262.62408733,405590.11964083 3373282.65197727
405590.11964083 3373282.65197727,405610.26166133 3373283.11935688
405606.96772058 3373263.09840181,405610.26166133 3373283.11935688
406948.48875755 3373285.09009584,407037.18618570 3373282.48906275
406860.79291215 3373285.84343139,406905.51439502 3373286.03549877
406901.37678178 3373263.61641705,406905.51439502 3373286.03549877
406905.51439502 3373286.03549877,406927.25578471 3373286.10367105
406921.69420565 3373263.28673292,406927.25578471 3373286.10367105
406927.25578471 3373286.10367105,406948.48875755 3373285.09009584
408771.32402408 3373228.37375470,409626.40255515 3373288.31791095
351060.90222655 3373288.66391633,351474.36943965 3372994.20800145
406696.88327505 3373292.06349627,406860.79291215 3373285.84343139
405610.26166133 3373283.11935688,406696.88327505 3373292.06349627
405610.26166133 3373283.11935688,405612.78775988 3373303.14700066
405590.11964083 3373282.65197727,405592.54956473 3373303.75553321
405592.54956473 3373303.75553321,405612.78775988 3373303.14700066
416923.64938221 3373171.65888301,416945.28663103 3373307.25864097
438355.74767301 3373049.68523820,439240.00769707 3373293.23595694
351670.78247380 3372980.48825208,351683.51223896 3373312.24123601
351683.51223896 3373312.24123601,351744.01699121 3372976.40687987
403292.39188439 3373312.32223571,403293.81453430 3373275.97829769
403292.39188439 3373312.32223571,403362.03360198 3373314.82650530
403362.03360198 3373314.82650530,403363.01983231 3373277.95447494
405612.78775988 3373303.14700066,406524.61503661 3373309.60763156
403362.03360198 3373314.82650530,403418.88639992 3373315.87135265
403418.88639992 3373315.87135265,403420.38070745 3373279.98122454
408770.79501912 3373189.47629294,409919.14310619 3373316.75823878
402864.65856671 3373215.36653610,403013.17298710 3373317.45533378
403001.74686348 3372913.77955822,403013.17298710 3373317.45533378
403013.17298710 3373317.45533378,403043.63918265 3373265.94432249
417093.31315759 3373049.16812670,417112.98084856 3373319.05255500
438106.89928116 3373020.52493798,439264.62549907 3373300.19323520
414036.13269705 3373322.23114659,414125.36345726 3372665.04497731
402660.72427368 3373328.87240727,402688.88116471 3373258.74992305
402660.72427368 3373328.87240727,402748.93398798 3373282.60537374
417104.58298458 3373331.67371840,417112.98084856 3373319.05255500
406927.25578471 3373286.10367105,406941.86959736 3373335.84162574
406905.51439502 3373286.03549877,406924.74548594 3373339.15848881
414036.13269705 3373322.23114659,414188.94986613 3373340.74773603
417112.98084856 3373319.05255500,417123.19626587 3373342.02686292
417104.58298458 3373331.67371840,417123.19626587 3373342.02686292
388316.79142256 3373346.27854909,389595.31585683 3371134.40650522
403291.85394763 3373346.69652677,403292.39188439 3373312.32223571
416703.04098555 3372818.20038898,416842.08565503 3373348.41402481
416842.08565503 3373348.41402481,417104.58298458 3373331.67371840
403291.85394763 3373346.69652677,403360.54415371 3373350.16243898
403360.54415371 3373350.16243898,403362.03360198 3373314.82650530
403360.54415371 3373350.16243898,403417.30519814 3373353.85701129
403417.30519814 3373353.85701129,403418.88639992 3373315.87135265
406941.86959736 3373335.84162574,406948.48875755 3373285.09009584
388326.83174540 3373354.60995400,389821.25924831 3370817.61628703
402660.72427368 3373328.87240727,402676.75656899 3373354.79652493
402676.75656899 3373354.79652493,402748.93398798 3373282.60537374
406860.79291215 3373285.84343139,406924.74548594 3373339.15848881
402978.32448155 3373375.84411638,403013.17298710 3373317.45533378
413581.84423296 3373183.74901172,414027.32786733 3373377.48324194
414027.32786733 3373377.48324194,414036.13269705 3373322.23114659
402676.75656899 3373354.79652493,402688.89293005 3373378.71630591
402688.89293005 3373378.71630591,402769.73514556 3373356.50001241
402978.32448155 3373375.84411638,403012.47111171 3373380.60355940
403012.47111171 3373380.60355940,403013.17298710 3373317.45533378
403291.62096157 3373384.04952159,403291.85394763 3373346.69652677
403291.62096157 3373384.04952159,403359.84698376 3373386.07872751
403359.84698376 3373386.07872751,403360.54415371 3373350.16243898
403359.84698376 3373386.07872751,403415.87358011 3373388.16166596
403415.87358011 3373388.16166596,403417.30519814 3373353.85701129
410367.03800008 3372560.31291602,410570.47512988 3373391.32838658
410635.77601595 3373391.72067416,410639.24390884 3373238.98399812
402688.89293005 3373378.71630591,402699.46171039 3373404.44568156
402699.46171039 3373404.44568156,402767.16059950 3373387.29056483
410540.60097365 3373409.44093679,410570.47512988 3373391.32838658
414027.32786733 3373377.48324194,414174.25687981 3373410.07738817
414174.25687981 3373410.07738817,414188.94986613 3373340.74773603
410595.93836258 3373056.14551327,410608.90428785 3373416.60221956
410588.38945120 3373416.77146529,410595.93836258 3373056.14551327
410588.38945120 3373416.77146529,410608.90428785 3373416.60221956
410473.45699411 3372647.54724774,410587.86616086 3373416.77578240
410587.86616086 3373416.77578240,410588.38945120 3373416.77146529
403228.52487287 3373416.89860272,403233.02154768 3373231.43384936
403228.52487287 3373416.89860272,403235.59225353 3373417.21232825
403235.59225353 3373417.21232825,403242.77006027 3373232.07831189
410214.21844654 3373404.79210508,410273.84906324 3373418.41477838
409176.98814332 3371977.30377465,410273.84906324 3373418.41477838
403235.59225353 3373417.21232825,403290.71030290 3373419.67956213
403290.71030290 3373419.67956213,403291.62096157 3373384.04952159
403290.71030290 3373419.67956213,403359.12279797 3373423.26984495
403359.12279797 3373423.26984495,403359.84698376 3373386.07872751
410569.56038817 3373423.54345367,410570.47512988 3373391.32838658
410569.56038817 3373423.54345367,410587.86616086 3373416.77578240
396684.31783911 3372568.47039885,397474.44401652 3373219.13279776
410608.90428785 3373416.60221956,410633.92480828 3373424.61643963
410633.92480828 3373424.61643963,410639.24390884 3373238.98399812
410633.92480828 3373424.61643963,410635.78391814 3373425.26917704
410635.77601595 3373391.72067416,410635.78391814 3373425.26917704
403359.12279797 3373423.26984495,403414.29250928 3373426.15841184
403414.29250928 3373426.15841184,403415.87358011 3373388.16166596
403414.29250928 3373426.15841184,403451.97505089 3373428.13904139
403451.97505089 3373428.13904139,403466.81486813 3373241.76220713
403451.97505089 3373428.13904139,403479.66070508 3373429.58816915
403479.66070508 3373429.58816915,403492.92011308 3373242.46071110
410212.04258843 3373419.05194477,410273.82872991 3373433.47611404
410273.82872991 3373433.47611404,410273.84906324 3373418.41477838
410635.78391814 3373425.26917704,410678.61811783 3373434.20367341
410635.77601595 3373391.72067416,410678.61811783 3373434.20367341
406941.86959736 3373335.84162574,406957.37640077 3373440.41175936
406957.37640077 3373440.41175936,407037.18618570 3373282.48906275
402699.46171039 3373404.44568156,402713.60153085 3373444.11914873
410635.78391814 3373425.26917704,410652.96679771 3373448.77884447
402693.57808831 3373450.45020380,402713.60153085 3373444.11914873
410678.61811783 3373434.20367341,410687.36640492 3373454.51340220
410687.36640492 3373454.51340220,411968.67855752 3373225.21589474
436800.75536740 3373458.23865929,437183.26136066 3373267.44806166
410273.84906324 3373418.41477838,410506.90407583 3373458.60677475
410506.90407583 3373458.60677475,410540.60097365 3373409.44093679
410652.96679771 3373448.77884447,410663.46174601 3373459.74217746
410663.46174601 3373459.74217746,410687.36640492 3373454.51340220
410652.96679771 3373448.77884447,410657.62692147 3373461.02050658
410657.62692147 3373461.02050658,410663.46174601 3373459.74217746
410506.90407583 3373458.60677475,410539.80868983 3373462.29175347
410539.80868983 3373462.29175347,410540.60097365 3373409.44093679
410539.80868983 3373462.29175347,410569.56038817 3373423.54345367
410539.80868983 3373462.29175347,410565.32993508 3373463.37781795
410565.32993508 3373463.37781795,410569.56038817 3373423.54345367
436818.32733566 3373464.64154456,437187.15872221 3373279.16169619
410632.76307471 3373465.16003086,410633.92480828 3373424.61643963
410632.76307471 3373465.16003086,410635.78391814 3373425.26917704
410632.76307471 3373465.16003086,410657.62692147 3373461.02050658
410608.90428785 3373416.60221956,410608.93313480 3373465.47849418
410608.93313480 3373465.47849418,410632.76307471 3373465.16003086
403012.47111171 3373380.60355940,403207.85841328 3373466.26004885
403207.85841328 3373466.26004885,403228.52487287 3373416.89860272
410565.32993508 3373463.37781795,410587.35315781 3373466.27718504
410587.35315781 3373466.27718504,410587.86616086 3373416.77578240
410587.35315781 3373466.27718504,410588.38945120 3373416.77146529
410587.35315781 3373466.27718504,410608.93313480 3373465.47849418
403207.85841328 3373466.26004885,403216.53672864 3373472.84363846
403207.85841328 3373466.26004885,403216.53672864 3373472.84363846
403216.53672864 3373472.84363846,403235.59225353 3373417.21232825
403479.66070508 3373429.58816915,403480.02339427 3373473.54151457
403480.02339427 3373473.54151457,405586.39581051 3373254.05631679
402713.60153085 3373444.11914873,402874.88461631 3373473.84996105
402874.88461631 3373473.84996105,402896.11836919 3373453.68743095
410273.82872991 3373433.47611404,410501.76046495 3373475.00792969
410501.76046495 3373475.00792969,410506.90407583 3373458.60677475
410687.36640492 3373454.51340220,410693.56671373 3373475.45370685
410693.56671373 3373475.45370685,413157.34052768 3372960.59426718
410663.46174601 3373459.74217746,410675.56748303 3373478.64991370
410675.56748303 3373478.64991370,410693.56671373 3373475.45370685
410501.76046495 3373475.00792969,410538.25774826 3373479.05113986
410538.25774826 3373479.05113986,410539.80868983 3373462.29175347
410657.62692147 3373461.02050658,410659.32216077 3373481.53244664
410659.32216077 3373481.53244664,410675.56748303 3373478.64991370
410538.25774826 3373479.05113986,410565.09722625 3373482.86384830
410565.09722625 3373482.86384830,410565.32993508 3373463.37781795
410632.76307471 3373465.16003086,410633.29055931 3373484.89469819
410633.29055931 3373484.89469819,410659.32216077 3373481.53244664
410565.09722625 3373482.86384830,410586.85962785 3373485.56586982
410586.85962785 3373485.56586982,410587.35315781 3373466.27718504
410586.85962785 3373485.56586982,410608.81350956 3373485.88348644
410608.81350956 3373485.88348644,410608.93313480 3373465.47849418
410608.81350956 3373485.88348644,410633.29055931 3373484.89469819
402713.60153085 3373444.11914873,402726.72369204 3373485.91869337
406696.88327505 3373292.06349627,406948.11287228 3373487.24037266
406924.74548594 3373339.15848881,406948.11287228 3373487.24037266
403479.95399143 3373489.45782753,403480.02339427 3373473.54151457
403479.95399143 3373489.45782753,405587.62229086 3373262.62408733
402726.72369204 3373485.91869337,402762.56007183 3373491.81484536
402762.56007183 3373491.81484536,402830.14040551 3373465.77230065
402830.14040551 3373465.77230065,402856.93106222 3373492.65312540
402856.93106222 3373492.65312540,402874.88461631 3373473.84996105
410501.73279503 3373493.73862023,410501.76046495 3373475.00792969
410653.61846120 3373502.20513763,410659.32216077 3373481.53244664
402762.56007183 3373491.81484536,402784.18671151 3373513.33314551
402784.18671151 3373513.33314551,402830.14040551 3373465.77230065
403479.90598055 3373518.55205750,403479.95399143 3373489.45782753
403479.90598055 3373518.55205750,405590.11964083 3373282.65197727
403012.47111171 3373380.60355940,403085.33688084 3373525.76444513
410501.73279503 3373493.73862023,410564.61821885 3373526.00327305
410538.25774826 3373479.05113986,410564.61821885 3373526.00327305
410564.61821885 3373526.00327305,410565.09722625 3373482.86384830
410633.07315962 3373526.03699406,410633.29055931 3373484.89469819
410633.07315962 3373526.03699406,410653.61846120 3373502.20513763
408771.32402408 3373228.37375470,408783.42532256 3373527.98294589
410675.56748303 3373478.64991370,410680.18944154 3373528.18655836
410680.18944154 3373528.18655836,410693.56671373 3373475.45370685
403475.17747753 3373531.88311666,403479.90598055 3373518.55205750
403475.17747753 3373531.88311666,405592.54956473 3373303.75553321
410564.61821885 3373526.00327305,410584.93159444 3373534.56913047
410584.93159444 3373534.56913047,410586.85962785 3373485.56586982
410501.73279503 3373493.73862023,410516.06053558 3373535.28172006
410584.93159444 3373534.56913047,410608.60106028 3373535.75923636
410608.60106028 3373535.75923636,410608.81350956 3373485.88348644
410608.60106028 3373535.75923636,410633.07315962 3373526.03699406
410273.68916664 3373536.85365967,410273.82872991 3373433.47611404
410273.68916664 3373536.85365967,410422.42926127 3373496.90975094
408783.42532256 3373527.98294589,408783.91339724 3373536.93403981
402784.18671151 3373513.33314551,402811.37227304 3373540.36548384
402811.37227304 3373540.36548384,402856.93106222 3373492.65312540
402726.72369204 3373485.91869337,402764.45001990 3373544.12251852
410516.06053558 3373535.28172006,410563.91113325 3373547.32193405
410563.91113325 3373547.32193405,410564.61821885 3373526.00327305
403216.53672864 3373472.84363846,403275.95987463 3373553.32136483
403085.33688084 3373525.76444513,403153.97557727 3373559.02155939
403153.97557727 3373559.02155939,403207.85841328 3373466.26004885
403153.97557727 3373559.02155939,403207.85841328 3373466.26004885
410652.96658501 3373560.50766784,410653.61846120 3373502.20513763
410652.96658501 3373560.50766784,410680.18944154 3373528.18655836
403153.97557727 3373559.02155939,403162.74041467 3373563.47632593
403162.74041467 3373563.47632593,403216.53672864 3373472.84363846
403162.74041467 3373563.47632593,403216.53672864 3373472.84363846
402764.45001990 3373544.12251852,402790.64114280 3373566.23162488
402790.64114280 3373566.23162488,402811.37227304 3373540.36548384
410516.06053558 3373535.28172006,410562.69382690 3373568.45639407
410562.69382690 3373568.45639407,410563.91113325 3373547.32193405
410630.85938224 3373575.33076034,410633.07315962 3373526.03699406
410630.85938224 3373575.33076034,410652.96658501 3373560.50766784
398998.82712538 3372708.88766079,399331.21182546 3373576.51523363
399331.21182546 3373576.51523363,399842.75560834 3373027.59830170
403162.74041467 3373563.47632593,403192.78305599 3373580.59769206
